study_id,coder,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes,corrected_link_url,link_url_for_cleaning,link_url_cleaned,resolved_url_cleaned,review_coding,review_notes,Publication Title,DOI,Publication Year,Author,Title
a000792,andy,2020-08-31,yes,NA,yes,NA,yes,NA,6,5,10.5285/f6cac471-7d92-4e6d-be8a-9f7887143058,yes,NA,https://catalogue.ceh.ac.uk/documents/f6cac471-7d92-4e6d-be8a-9f7887143058,yes,NA,UK Centre for Ecology & Hydrology,yes,NA,other,Account required to access data,"DOIs only, not URLs; account required to access data",NA,10.5285/f6cac471-7d92-4e6d-be8a-9f7887143058,10.5285/f6cac471-7d92-4e6d-be8a-9f7887143058,catalogue.ceh.ac.uk/documents/f6cac471-7d92-4e6d-be8a-9f7887143058,NA,NA,Geoscience Data Journal,10.1002/gdj3.55,2018,"Bell, Victoria A.; Kay, Alison L.; Rudd, Alison C.; Davies, Helen N.",The MaRIUS-G2G datasets: Grid-to-Grid model estimates of flow and soil moisture for Great Britain using observed and climate model driving data
a000792,steve,2020-07-09,yes,NA,yes,NA,yes,NA,6,5,10.5285/f6cac471-7d92-4e6d-be8a-9f7887143058,yes,NA,https://catalogue.ceh.ac.uk/documents/f6cac471-7d92-4e6d-be8a-9f7887143058,yes,NA,NERC Environmental Information Data Centre,yes,NA,other,Account required to access data; could download metadata and documentation,"DOIs only, rather than URLs. Account required to access data; could download metadata and documentation",NA,10.5285/f6cac471-7d92-4e6d-be8a-9f7887143058,10.5285/f6cac471-7d92-4e6d-be8a-9f7887143058,catalogue.ceh.ac.uk/documents/f6cac471-7d92-4e6d-be8a-9f7887143058,NA,NA,Geoscience Data Journal,10.1002/gdj3.55,2018,"Bell, Victoria A.; Kay, Alison L.; Rudd, Alison C.; Davies, Helen N.",The MaRIUS-G2G datasets: Grid-to-Grid model estimates of flow and soil moisture for Great Britain using observed and climate model driving data
a000793,evelyn,2020-05-25,yes,NA,yes,NA,yes,NA,2,2,https://doi.org/10.1016/j.evolhumbehav.2018.03.007,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S1090513818300072?via%3Dihub,yes,NA,Science Direct,yes,NA,yes,NA,I didn't have any problems with this article,https://doi.org/10.1016/j.evolhumbehav.2018.03.007,https://doi.org/10.1016/j.evolhumbehav.2018.03.007,doi.org/10.1016/j.evolhumbehav.2018.03.007,www.sciencedirect.com/science/article/abs/pii/S1090513818300072?via%3Dihub,FALSE,already coded by me - this is a possible mislabeling of links in the paper,Evolution and Human Behavior,10.1016/j.evolhumbehav.2018.03.007,2018,"Jünger, Julia; Kordsmeyer, Tobias L.; Gerlach, Tanja M.; Penke, Lars","Fertile women evaluate male bodies as more attractive, regardless of masculinity"
a000793,steve,2020-08-26,yes,NA,yes,NA,yes,NA,3,2,https://doi.org/10.1016/j.evolhumbehav.2018.03.007,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S1090513818300072?via%3Dihub,no,NA,NA,no,NA,NA,NA,"PDF said this was a link to supp data, but destination had supp info in pdf - links possibly mixed up",https://doi.org/10.1016/j.evolhumbehav.2018.03.007,https://doi.org/10.1016/j.evolhumbehav.2018.03.007,doi.org/10.1016/j.evolhumbehav.2018.03.007,www.sciencedirect.com/science/article/abs/pii/S1090513818300072?via%3Dihub,FALSE,already coded by me - this is a possible mislabeling of links in the paper,Evolution and Human Behavior,10.1016/j.evolhumbehav.2018.03.007,2018,"Jünger, Julia; Kordsmeyer, Tobias L.; Gerlach, Tanja M.; Penke, Lars","Fertile women evaluate male bodies as more attractive, regardless of masculinity"
a000822,adrian,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/MTQEE1,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MTQEE1,yes,NA,Dataverse,yes,NA,yes,NA,Ok,NA,https://doi.org/10.7910/DVN/MTQEE1,doi.org/10.7910/DVN/MTQEE1,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MTQEE1,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12465,2019,"Jones, Bradford; Victor, Kristina Flores; Vannette, David",Alien Citizens and the Canonical Immigrant: Do Stigmatized Attributes Affect Latina/o Judgment about Discrimination?
a000822,evelyn,2020-05-25,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/MTQEE1,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MTQEE1,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/MTQEE1,doi.org/10.7910/DVN/MTQEE1,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MTQEE1,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12465,2019,"Jones, Bradford; Victor, Kristina Flores; Vannette, David",Alien Citizens and the Canonical Immigrant: Do Stigmatized Attributes Affect Latina/o Judgment about Discrimination?
a000829,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/SNLKUE,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SNLKUE,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues,NA,http://doi.org/10.7910/DVN/SNLKUE,doi.org/10.7910/DVN/SNLKUE,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SNLKUE,NA,NA,American Journal of Political Science,10.1111/ajps.12354,2018,"Balmas, Meital","Tell Me Who Is Your Leader, and I Will Tell You Who You Are: Foreign Leaders’ Perceived Personality and Public Attitudes toward Their Countries and Citizenry"
a000829,steve,2020-07-09,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/SNLKUE,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SNLKUE,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"Straightforward, no issues",NA,http://doi.org/10.7910/DVN/SNLKUE,doi.org/10.7910/DVN/SNLKUE,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SNLKUE,NA,NA,American Journal of Political Science,10.1111/ajps.12354,2018,"Balmas, Meital","Tell Me Who Is Your Leader, and I Will Tell You Who You Are: Foreign Leaders’ Perceived Personality and Public Attitudes toward Their Countries and Citizenry"
a000840,michelle,2020-04-03,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/jqkg7/#,yes,NA,https://osf.io/jqkg7/,yes,NA,OSF,yes,NA,other,File size exceeds 100MB,Data not downloaded as file was too big,NA,https://osf.io/jqkg7/#,osf.io/jqkg7/#,osf.io/jqkg7,FALSE,the hash at the end gets removed during resolution,Psychological Science,10.1177/0956797617716918,2017,"Peters, Kim; Jetten, Jolanda; Radova, Dagmar; Austin, Kacie",Gossiping About Deviance: Evidence That Deviance Spurs the Gossip That Builds Bonds
a000840,nguyenlam,2020-04-09,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/jqkg7/#,yes,NA,https://osf.io/jqkg7,yes,NA,OSF,yes,NA,yes,NA,Not have any problems - Large file (>300MB) but not take too long to download it. I have uploaded it on Drive folder.,NA,https://osf.io/jqkg7/#,osf.io/jqkg7/#,osf.io/jqkg7,FALSE,the hash at the end gets removed during resolution,Psychological Science,10.1177/0956797617716918,2017,"Peters, Kim; Jetten, Jolanda; Radova, Dagmar; Austin, Kacie",Gossiping About Deviance: Evidence That Deviance Spurs the Gossip That Builds Bonds
a000848,evelyn,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.3886/E109001V5,yes,NA,https://www.openicpsr.org/openicpsr/project/109001/version/V5/view,yes,NA,Open ICPSR,other,Unable to download files without login,no,NA,Unable to download files without login,NA,http://doi.org/10.3886/E109001V5,doi.org/10.3886/E109001V5,www.openicpsr.org/openicpsr/project/109001/version/V5/view,FALSE,doi redirects to openicpsr repo - confirmed,Journal of Experimental Social Psychology,10.1016/j.jesp.2019.103869,2019,"Orvell, Ariana; Kross, Ethan; Gelman, Susan A.",“You” and “I” in a foreign land: The persuasive force of generic-you
a000848,michelle,2020-04-24,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.3886/E109001V5,yes,NA,https://www.openicpsr.org/openicpsr/project/109001/version/V5/view,yes,NA,ICPSR,yes,NA,other,Login is required to download data,"Login seems to be required to access data, but there was a supplementary data link: at https://doi.org/10.1016/j.jesp.2019.103869",NA,http://doi.org/10.3886/E109001V5,doi.org/10.3886/E109001V5,www.openicpsr.org/openicpsr/project/109001/version/V5/view,FALSE,doi redirects to openicpsr repo - confirmed,Journal of Experimental Social Psychology,10.1016/j.jesp.2019.103869,2019,"Orvell, Ariana; Kross, Ethan; Gelman, Susan A.",“You” and “I” in a foreign land: The persuasive force of generic-you
a000848,steve,2020-11-24,yes,NA,no,NA,yes,NA,1,1,http://doi.org/10.3886/E109001V5,yes,NA,https://www.openicpsr.org/openicpsr/project/109001/version/V5/view,yes,NA,openICPSR,other,"Account required, may need to be from an approved institution",no,NA,"Apart from needing an account (but may not need approval), straightforward",NA,http://doi.org/10.3886/E109001V5,doi.org/10.3886/E109001V5,www.openicpsr.org/openicpsr/project/109001/version/V5/view,NA,NA,Journal of Experimental Social Psychology,10.1016/j.jesp.2019.103869,2019,"Orvell, Ariana; Kross, Ethan; Gelman, Susan A.",“You” and “I” in a foreign land: The persuasive force of generic-you
a000850,evelyn,2020-05-18,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/RYNSDG,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RYNSDG,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/RYNSDG,doi.org/10.7910/DVN/RYNSDG,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RYNSDG,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12387,2018,"Hartman, Erin; Hidalgo, F. Daniel",An Equivalence Approach to Balance and Placebo Tests
a000850,kongmanas,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/RYNSDG,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RYNSDG,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/RYNSDG,doi.org/10.7910/DVN/RYNSDG,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RYNSDG,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12387,2018,"Hartman, Erin; Hidalgo, F. Daniel",An Equivalence Approach to Balance and Placebo Tests
a000850,sophia,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/RYNSDG,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RYNSDG,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/RYNSDG,doi.org/10.7910/DVN/RYNSDG,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RYNSDG,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12387,2018,"Hartman, Erin; Hidalgo, F. Daniel",An Equivalence Approach to Balance and Placebo Tests
a000851,sophia,2020-04-08,yes,NA,yes,NA,yes,NA,1,1,https://www.iris-database.org/iris/app/home/detail?id=york:936220&amp;ref=search/,yes,NA,https://www.iris-database.org/iris/app/home/detail?id=york:936220&amp;ref=search/,yes,NA,IRIS,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://www.iris-database.org/iris/app/home/detail?id=york:936220&amp;ref=search/,iris-database.org/iris/app/home/detail?id=york:936220&amp;ref=search,www.iris-database.org/iris/app/home/detail?id=york:936220&amp;ref=search,FALSE,only the www is missing - merely a cleaning difference,Studies in Second Language Acquisition,10.1017/S0272263119000196,2019,"Avery, Nick; Marsden, Emma",A META-ANALYSIS OF SENSITIVITY TO GRAMMATICAL INFORMATION DURING SELF-PACED READING: TOWARDS A FRAMEWORK OF REFERENCE FOR READING TIME EFFECT SIZES
a000851,steve,2020-08-09,yes,NA,yes,NA,yes,NA,1,1,https://www.iris-database.org/iris/app/home/detail?id=york:936220&amp;ref=search/,yes,NA,https://www.iris-database.org/iris/app/home/detail?id=york:936220&amp;ref=search/,yes,NA,IRIS,yes,NA,yes,NA,"Straightforward, no issues",NA,https://www.iris-database.org/iris/app/home/detail?id=york:936220&amp;ref=search/,iris-database.org/iris/app/home/detail?id=york:936220&amp;ref=search,www.iris-database.org/iris/app/home/detail?id=york:936220&amp;ref=search,FALSE,only the www is missing - merely a cleaning difference,Studies in Second Language Acquisition,10.1017/S0272263119000196,2019,"Avery, Nick; Marsden, Emma",A META-ANALYSIS OF SENSITIVITY TO GRAMMATICAL INFORMATION DURING SELF-PACED READING: TOWARDS A FRAMEWORK OF REFERENCE FOR READING TIME EFFECT SIZES
a000853,evelyn,2020-05-08,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/3DMNPE,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/3DMNPE,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/3DMNPE,doi.org/10.7910/DVN/3DMNPE,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/3DMNPE,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12277,2017,"Albertus, Michael; Gay, Victor",Unlikely Democrats: Economic Elite Uncertainty under Dictatorship and Support for Democratization
a000853,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/3DMNPE,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/3DMNPE,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/3DMNPE,doi.org/10.7910/DVN/3DMNPE,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/3DMNPE,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12277,2017,"Albertus, Michael; Gay, Victor",Unlikely Democrats: Economic Elite Uncertainty under Dictatorship and Support for Democratization
a000883,adrian,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/MPQQC0,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MPQQC0,yes,NA,Dataverse,yes,NA,yes,NA,Ok,NA,https://doi.org/10.7910/DVN/MPQQC0,doi.org/10.7910/DVN/MPQQC0,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MPQQC0,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12318,2018,"Philips, Andrew Q.",Have Your Cake and Eat It Too? Cointegration and Dynamic Inference from Autoregressive Distributed Lag Models
a000883,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/MPQQC0,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MPQQC0,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues with this article.,NA,https://doi.org/10.7910/DVN/MPQQC0,doi.org/10.7910/DVN/MPQQC0,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MPQQC0,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12318,2018,"Philips, Andrew Q.",Have Your Cake and Eat It Too? Cointegration and Dynamic Inference from Autoregressive Distributed Lag Models
a000892,adrian,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.17605/OSF.IO/JTZU8,yes,NA,https://osf.io/jtzu8/,yes,NA,OSF,yes,NA,yes,NA,Ok,NA,http://dx.doi.org/10.17605/OSF.IO/JTZU8,dx.doi.org/10.17605/OSF.IO/JTZU8,osf.io/jtzu8,FALSE,link_url was a DOI shortcut to a OSF repo - was able to match unique info in link_url to unique info in resolved_url,Canadian Journal of Experimental Psychology,10.1037/cep0000136,2018,"Saint-Aubin, Jean; Guérard, Katherine",The Hebb repetition effect as a laboratory analogue of language acquisition: Learning three lists at no cost.
a000892,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.17605/OSF.IO/JTZU8,yes,NA,https://osf.io/jtzu8/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.,NA,http://dx.doi.org/10.17605/OSF.IO/JTZU8,dx.doi.org/10.17605/OSF.IO/JTZU8,osf.io/jtzu8,FALSE,link_url was a DOI shortcut to a OSF repo - was able to match unique info in link_url to unique info in resolved_url,Canadian Journal of Experimental Psychology,10.1037/cep0000136,2018,"Saint-Aubin, Jean; Guérard, Katherine",The Hebb repetition effect as a laboratory analogue of language acquisition: Learning three lists at no cost.
a000898,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5284/1027216,yes,NA,https://archaeologydataservice.ac.uk/archives/view/austarch_na_2014/,yes,NA,Archaeology Data Service,yes,NA,yes,NA,No issues,NA,http://dx.doi.org/10.5284/1027216,dx.doi.org/10.5284/1027216,archaeologydataservice.ac.uk/archives/view/austarch_na_2014,NA,NA,Internet Archaeology,10.11141/ia.36.6,2014,"Williams, Alan; Ulm, Sean; Smith, Mike; Reid, Jill","AustArch: A Database of 14C and Non-14C Ages from Archaeological Sites in Australia - Composition, Compilation and Review (Data Paper)"
a000898,steve,2020-07-09,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5284/1027216,yes,NA,https://archaeologydataservice.ac.uk/archives/view/austarch_na_2014/,yes,NA,Archaeology Data Service,yes,NA,yes,NA,"Codebook/metadata is on the repository website, not a separate downloadable file",NA,http://dx.doi.org/10.5284/1027216,dx.doi.org/10.5284/1027216,archaeologydataservice.ac.uk/archives/view/austarch_na_2014,NA,NA,Internet Archaeology,10.11141/ia.36.6,2014,"Williams, Alan; Ulm, Sean; Smith, Mike; Reid, Jill","AustArch: A Database of 14C and Non-14C Ages from Archaeological Sites in Australia - Composition, Compilation and Review (Data Paper)"
a000901,michelle,2020-05-08,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/GZA3GY,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GZA3GY,yes,NA,HAVARD DATAVERSE,yes,NA,other,File size > 100 MB,Did not download files as they were greater than 100MB,NA,http://dx.doi.org/10.7910/DVN/GZA3GY,dx.doi.org/10.7910/DVN/GZA3GY,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GZA3GY,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12305,2018,"Nall, Clayton; Schneer, Benjamin; Carpenter, Daniel",Paths of Recruitment: Rational Social Prospecting in Petition Canvassing
a000901,sophia,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/GZA3GY,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GZA3GY,yes,NA,Harvard Dataverse Network,yes,NA,other,files over 100MB,I didn't have any problems with this article,NA,http://dx.doi.org/10.7910/DVN/GZA3GY,dx.doi.org/10.7910/DVN/GZA3GY,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GZA3GY,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12305,2018,"Nall, Clayton; Schneer, Benjamin; Carpenter, Daniel",Paths of Recruitment: Rational Social Prospecting in Petition Canvassing
a000906,evelyn,2020-05-18,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/NS3NMH,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NS3NMH,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://dx.doi.org/10.7910/DVN/NS3NMH,dx.doi.org/10.7910/DVN/NS3NMH,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NS3NMH,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12266,2017,"Hall, Matthew E. K.",Macro Implementation: Testing the Causal Paths from U.S. Macro Policy to Federal Incarceration
a000906,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/NS3NMH,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NS3NMH,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://dx.doi.org/10.7910/DVN/NS3NMH,dx.doi.org/10.7910/DVN/NS3NMH,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NS3NMH,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12266,2017,"Hall, Matthew E. K.",Macro Implementation: Testing the Causal Paths from U.S. Macro Policy to Federal Incarceration
a000906,oliver,2020-04-24,yes,NA,yes,NA,yes,NA,1,1,dx.doi.org/10.7910/DVN/NS3NMH,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NS3NMH,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA,NA,dx.doi.org/10.7910/DVN/NS3NMH,dx.doi.org/10.7910/DVN/NS3NMH,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NS3NMH,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12266,2017,"Hall, Matthew E. K.",Macro Implementation: Testing the Causal Paths from U.S. Macro Policy to Federal Incarceration
a000909,kongmanas,2020-04-19,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/UQAIZI,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/UQAIZI,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://dx.doi.org/10.7910/DVN/UQAIZI,dx.doi.org/10.7910/DVN/UQAIZI,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/UQAIZI,FALSE,iter02: steve recoded due to garbled link in pdf - OK now,American Journal of Political Science,10.1111/ajps.12300,2017,"Karpowitz, Christopher F.; Monson, J. Quin; Preece, Jessica Robinson",How to Elect More Women: Gender and Candidate Success in a Field Experiment
a000909,steve,2020-11-04,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/UQAIZI,other,the encoding of the hyperlink in the pdf is garbled (line break) but it is still unambiguous what the url to data is,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/UQAIZI,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"Apart from url issue, straightforward",NA,http://dx.doi.org/10.7910/DVN/UQAIZI,dx.doi.org/10.7910/DVN/UQAIZI,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/UQAIZI,FALSE,iter02: steve recoded due to garbled link in pdf - OK now,American Journal of Political Science,10.1111/ajps.12300,2017,"Karpowitz, Christopher F.; Monson, J. Quin; Preece, Jessica Robinson",How to Elect More Women: Gender and Candidate Success in a Field Experiment
a000918,adrian,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/ACYZIC,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ACYZIC,yes,NA,Dataverse,yes,NA,yes,NA,Ok,NA,https://doi.org/10.7910/DVN/ACYZIC,doi.org/10.7910/DVN/ACYZIC,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ACYZIC,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12348,2018,"Corstange, Daniel; York, Erin A.",Sectarian Framing in the Syrian Civil War
a000918,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/ACYZIC,yes,NA,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ACYZIC,yes,NA,OSF,yes,NA,yes,NA,NA,NA,doi.org/10.7910/DVN/ACYZIC,doi.org/10.7910/DVN/ACYZIC,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ACYZIC,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12348,2018,"Corstange, Daniel; York, Erin A.",Sectarian Framing in the Syrian Civil War
a000923,kongmanas,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/MYDZNF,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MYDZNF,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://doi.org/10.7910/DVN/MYDZNF,doi.org/10.7910/DVN/MYDZNF,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MYDZNF,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12356,2018,"Leventoğlu, Bahar; Metternich, Nils W.","Born Weak, Growing Strong: Anti-Government Protests as a Signal of Rebel Strength in the Context of Civil Wars"
a000923,michelle,2020-05-04,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/MYDZNF,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MYDZNF,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://doi.org/10.7910/DVN/MYDZNF,doi.org/10.7910/DVN/MYDZNF,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MYDZNF,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12356,2018,"Leventoğlu, Bahar; Metternich, Nils W.","Born Weak, Growing Strong: Anti-Government Protests as a Signal of Rebel Strength in the Context of Civil Wars"
