a000912,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,1,1,https://osf.io/csfmd/,yes,,https://osf.io/csfmd/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000929,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,1,1,https://osf.io/nxrsj/,yes,,https://osf.io/nxrsj/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000973,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,2,1,http://dx.doi.org/10.7910/DVN/F9ICHH.,no,"Error message, ""HTTP Status 404"" appears",,,,,,,,,"Error message, ""HTTP Status 404"" appears"
a000973,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,2,2,https://github.com/SMAPPNYU/echo_chambers,yes,,https://github.com/SMAPPNYU/echo_chambers,yes,,Github,yes,,yes,,I didn't have any problems with this article
a001039,,,,,Evelyn,2020-04-16,yes,,no,,yes,,2,1,https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/RYVAL1,no,"Error message, ""HTTP Status 404"" appears",,,,,,,,,"Error message, ""HTTP Status 404"" appears"
a001039,,,,,Evelyn,2020-04-16,yes,,no,,yes,,2,2,https://journal-bpa.org/index.php/jbpa/article/download/41/54,yes,,https://journal-bpa.org/index.php/jbpa/article/download/41/54,no,Link directly downloads files,N/A,yes,,yes,,"Opening the link, directly downloads the files"
a001103,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,1,1,https://osf.io/qenhu/?view_only=a214ad4886e64dcf8a57048fbde1dfbb,yes,,https://osf.io/qenhu/?view_only=a214ad4886e64dcf8a57048fbde1dfbb,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001109,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,1,1,https://osf.io/mcvt7/wiki/home/,yes,,https://osf.io/mcvt7/wiki/home/,yes,,OSF,yes,,yes,Data files exceeded 100MB,I didn't have any problems with this article
a001113,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,1,1,https://osf.io/b8pu6/,yes,,https://osf.io/b8pu6/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001118,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,1,1,https://osf.io/x6t4e/,yes,,https://osf.io/x6t4e/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001161,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,1,1,https://osf.io/ckwjx/,yes,,https://osf.io/ckwjx/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001298,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,1,1,https://osf.io/sd76g/,yes,,https://osf.io/sd76g/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001318,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,2,1,https://figshare.com/articles/NPQIP_final_analysis_set/5375275/1,yes,,https://figshare.com/articles/NPQIP_final_analysis_set/5375275/1,yes,,Figure Share,yes,,yes,,I didn't have any problems with this article
a001318,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,2,2,https://osf.io/HC7FK/,yes,,https://osf.io/HC7FK/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001392,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,1,1,https://osf.io/jxf5q/,yes,,https://osf.io/jxf5q/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001452,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,1,1,https://osf.io/9b4y7/,yes,,https://osf.io/9b4y7/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001471,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,1,1,https://osf.io/92vsw/?view_only=f2b4c79786d9406fa75e7b54bc298eb4,yes,,https://osf.io/92vsw/?view_only=f2b4c79786d9406fa75e7b54bc298eb4,yes,,OSF,yes,,other,Data files exceeded 100MB,I didn't have any problems with this article
a001551,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,1,1,https://osf.io/dnxfz/,yes,,https://osf.io/dnxfz/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001560,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,1,1,https://osf.io/nrbjz/,yes,,https://osf.io/nrbjz/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001598,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,1,1,https://osf.io/yn5u8/,yes,,https://osf.io/yn5u8/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001601,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,1,1,https://osf.io/cjmr7/?view_only=61020c728b0845f7ac94c9d65ae9b6e3,yes,,https://osf.io/cjmr7/?view_only=61020c728b0845f7ac94c9d65ae9b6e3,yes,,OSF,yes,,other,Data files exceeded 100MB,I didn't have any problems with this article
a001624,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,1,1,https://osf.io/xqvkb/,yes,,https://osf.io/xqvkb/,yes,,OSF,yes,,other,Data files exceeded 100MB,I didn't have any problems with this article
a001647,,,,,Evelyn,2020-04-16,yes,,yes,,yes,,1,1,https://osf.io/vhcu8/,yes,,https://osf.io/vhcu8/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000012,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,http://www.osf.io/njea2,yes,,http://www.osf.io/njea2,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000073,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/6zdnh,yes,,https://osf.io/6zdnh,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000110,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,2,1,https://osf.io/4d2ve/,yes,,https://osf.io/4d2ve/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000110,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,2,2,https://osf.io/9wn85/,yes,,https://osf.io/9wn85/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000128,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/dbuh4/,yes,,https://osf.io/dbuh4/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000167,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/b45vq/,yes,,https://osf.io/b45vq/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000186,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/b45vq/,yes,,https://osf.io/b45vq/,yes,,OSF,yes,,other,Data files exceeded 100MB,Data files exceeded 100MB
a000245,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/29ytr/files/?view_only=d544d23261024c1099d7348de61ee990,yes,,https://osf.io/29ytr/files/?view_only=d544d23261024c1099d7348de61ee990,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000279,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/kszj7,yes,,https://osf.io/kszj7,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000280,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/203,yes,,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/203,yes,,Inter-University Consortium for Political and Social Research,yes,,no,,Unable to download files without login/appropriate access
a000383,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/uh3in/,yes,,https://osf.io/uh3in/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000408,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,osf.io/nrf72,yes,,osf.io/nrf72,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000417,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://doi.org/10.1016/j.jrp.2018.02.003,yes,,https://www.sciencedirect.com/science/article/abs/pii/S0092656618300151?via%3Dihub,yes,,Science Direct,yes,,no ,,Unable to download files without login/appropriate access
a000449,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,http://osf.io/krshq,yes,,http://osf.io/krshq,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000509,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/rwvc4/,yes,,https://osf.io/rwvc4/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000524,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,2,1,https://osf.io/mcvt7/wiki/home/,yes,,https://osf.io/mcvt7/wiki/home/,yes,,OSF,yes,,other,Downloading files approximated to take longer than 10 minutes,Downloading files approximated to take longer than 10 minutes
a000524,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,2,2,https://osf.io/rbejp/wiki/home/,yes,,https://osf.io/rbejp/wiki/home/,yes,,OSF,other,1 file has been deleted by the owner,other,1 file has been deleted by the owner,1 file has been deleted by the owner
a000562,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,2,1,https://10.0.23.196/m9.figshare.9249530,no,"The error message, ""the site can't be reached"" appears",,,,,,,,,"The error message, ""the site can't be reached"" appears"
a000562,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,2,2,https://10.0.23.196/m9.figshare.9225476,no ,"The error message, ""the site can't be reached"" appears",,,,,,,,,"The error message, ""the site can't be reached"" appears"
a000573,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,http://dx.doi.org/10.1016/j.jesp.2017.06.015,yes,,https://www.sciencedirect.com/science/article/abs/pii/S0022103116307910?via%3Dihub,yes,,Science Direct,yes,,yes,,I didn't have any problems with this article
a000702,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,http://dx.doi.org/10.7910/DVN/DJ2DPZ,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DJ2DPZ,yes,,Harvard Dataverse Network,yes,,yes,,I didn't have any problems with this article
a000737,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,http://dx.doi.org/10.7910/DVN/2XP8YF,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/2XP8YF,yes,,Harvard Dataverse Network,yes,,yes,,I didn't have any problems with this article
a000746,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/ys8ct/wiki/home/,yes,,https://osf.io/ys8ct/wiki/home/,yes,,OSF,yes,,other,Data files exceeded 100MB,I didn't have any problems with this article
a000832,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/md9fk/,yes,,https://osf.io/md9fk/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000837,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/xm8dh/,yes,,https://osf.io/xm8dh/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000862,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,2,1,https://osf.io/m7w2s/,yes,,https://osf.io/m7w2s/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000862,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,2,2,https://osf.io/x5stj/,yes,,https://osf.io/x5stj/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000864,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/m6vkg,yes,,https://osf.io/m6vkg,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000891,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/e2a6h/,yes,,https://osf.io/e2a6h/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000952,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://doi.org/10.1016/j.jrp.2018.04.007,yes,,https://www.sciencedirect.com/science/article/abs/pii/S0092656618300394?via%3Dihub,yes,,Science Direct,yes,,yes,,I didn't have any problems with this article
a000960,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/f2n7c/,yes,,https://osf.io/f2n7c/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000998,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://github.com/connorjmccabe/InterActive,yes,,https://github.com/connorjmccabe/InterActive,yes,,Github,yes,,yes,,I didn't have any problems with this article
a001047,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/tyjpc/,yes,,https://osf.io/tyjpc/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001063,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://doi.org/10.7910/DVN/KGIBK5,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KGIBK5,yes,,Harvard Dataverse Network,yes,,yes,,I didn't have any problems with this article
a001081,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/ptmqx/,yes,,https://osf.io/ptmqx/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001144,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QG1DCI,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QG1DCI,yes,,Harvard Dataverse Network,yes,,yes,,I didn't have any problems with this article
a001188,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/z69fs,yes,,https://osf.io/z69fs,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001219,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/ngm4h/,yes,,https://osf.io/ngm4h/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001248,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,http://doi.org/10.7910/DVN/STXADQ,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/STXADQ,yes,,Harvard Dataverse Network,yes,,other,Data files exceeded 100MB,Data files exceeded 100MB
a001301,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://doi.org/10.7910/DVN/RXXQSQ,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RXXQSQ,yes,,Harvard Dataverse Network,yes,,yes,,I didn't have any problems with this article
a001406,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,http://dx.doi.org/10.17632/7tj8hpmnmt.1,yes,,https://data.mendeley.com/datasets/7tj8hpmnmt/1,yes,,Mendeley,yes,,yes,,I didn't have any problems with this article
a001527,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,http://www.osf.io/x7kma,yes,,http://www.osf.io/x7kma,yes,,OSF,yes,,other,Data files exceeded 100MB,Data files exceeded 100MB
a001561,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,http://dx.doi:10.7910/DVN/RSD5BV,no,"link does not work, but it does yield a google search result to the article, where files can be viewed and downloaded",,,,,,,,,"link does not work, but it does yield a google search result to the article, where files can be viewed and downloaded"
a001589,,,,,Evelyn,2020-04-22,yes,,yes,,yes,,1,1,https://osf.io/knv6e/?view_only=00a0fed2ca434490ba087c12031239b0,yes,,https://osf.io/knv6e/?view_only=00a0fed2ca434490ba087c12031239b0,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000022,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,1,1,https://osf.io/cwqsu/?view_only=Noneandhttps://osf.io/cwqsu/?view_only=None,yes,,https://osf.io/cwqsu/?view_only=Noneandhttps://osf.io/cwqsu/?view_only=None,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000106,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,1,1,https://doi.org/10.7910/DVN/CQXHTH,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/CQXHTH,yes,,Harvard Dataverse Network,yes,,yes,,I didn't have any problems with this article
a000191,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,1,1,https://osf.io/3mftr/,yes,,https://osf.io/3mftr/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000253,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,2,1,https://osf.io/ewr45,yes,,https://osf.io/ewr45,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000253,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,2,2,https://osf.io/ev3w5,yes,,https://osf.io/ev3w5,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000315,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,1,1,https://doi.org/10.7910/DVN/JTV6W6,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JTV6W6,yes,,Harvard Dataverse Network,yes,,yes,,I didn't have any problems with this article
a000380,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,1,1,https://osf.io/w2434/,yes,,https://osf.io/w2434/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000429,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,2,1,http://reshare.ukdataservice.ac.uk/852716/,yes,,http://reshare.ukdataservice.ac.uk/852716/,yes,,UK Data Service,yes,,no,,Unable to download files without login/appropriate access
a000429,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,2,2,https://osf.io/4d3b9,yes,,https://osf.io/4d3b9,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000512,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,1,1,https://doi.org/10.1016/j.jesp.2019.103820,yes,,https://linkinghub.elsevier.com/retrieve/pii/S0022103118308886,yes,,Science Direct,yes,,yes,,I didn't have any problems with this article
a000538,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,1,1,https://doi.org/10.7910/DVN/OGVWDE,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OGVWDE,yes,,Harvard Dataverse Network,yes,,yes,,I didn't have any problems with this article
a000548,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,1,1,https://osf.io/cuz8g/,yes,,https://osf.io/cuz8g/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000552,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,1,1,https://osf.io/78ukq/,yes,,https://osf.io/78ukq/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000553,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,1,1,https://osf.io/tvuer,yes,,https://osf.io/tvuer,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000606,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,1,1,https://osf.io/9yt23/,yes,,https://osf.io/9yt23/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000651,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,1,1,https://osf.io/sqp6z/,yes,,https://osf.io/sqp6z/,yes,,OSF,yes,,other,Data files exceeded 100MB,Data files exceeded 100MB
a000668,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,1,1,http://dx.doi.org/10.7910/DVN/TIXGF8,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TIXGF8,yes,,Harvard Dataverse Network,yes,,yes,,I didn't have any problems with this article
a000703,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,3,1,https://osf.io/79gn4/,yes,,https://osf.io/79gn4/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000703,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,3,2,http://doi.org/10.25592/uhhfdm.139,yes,,https://www.fdr.uni-hamburg.de/record/139,yes,,University of Hamburg Research,yes,,yes,,I didn't have any problems with this article
a000703,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,3,3,http://doi.org/10.25592/uhhfdm.141,yes,,https://www.fdr.uni-hamburg.de/record/141,yes,,University of Hamburg Research,yes,,yes,,I didn't have any problems with this article
a000842,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,1,1,https://osf.io/crsiz/,yes,,https://osf.io/crsiz/,yes,,OSF,yes,,other,Data files exceeded 100MB,Data files exceeded 100MB
a000873,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,1,1,https://osf.io/hjt65/,yes,,https://osf.io/hjt65/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000875,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,2,1,https://osf.io/yub2m,yes,,https://osf.io/yub2m,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000875,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,2,2,https://osf.io/8y62p,yes,,https://osf.io/8y62p,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000946,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,1,1,https://osf.io/hd6fw/,yes,,https://osf.io/hd6fw/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000961,,,,,Evelyn,2020-04-23,yes,,yes,,yes,,1,1,https://osf.io/hd6fw/,yes,,https://osf.io/hd6fw/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000976,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,https://osf.io/3jhr7/,yes,,https://osf.io/3jhr7/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000981,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,http://dx.doi.org/10.7910/DVN/WOI8EU,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WOI8EU,yes,,Harvard Dataverse Network,yes,,yes,,I didn't have any problems with this article
a001033,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,https://osf.io/bpj7m/,yes,,https://osf.io/bpj7m/,yes,,OSF,yes,,other,Data files exceeded 100MB,I didn't have any problems with this article
a001092,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,https://doi.org/10.7910/DVN/TR4OUK,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TR4OUK,yes,,Harvard Dataverse Network,yes,,yes,,I didn't have any problems with this article
a001124,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,https://osf.io/r35tf/,yes,,https://osf.io/r35tf/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001224,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,https://osf.io/2ngs9/registrations/,yes,,https://osf.io/2ngs9/registrations/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001270,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,https://doi.org/10.7910/DVN/2E2M9Z,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/2E2M9Z,yes,,Harvard Dataverse Network,yes,,yes,,I didn't have any problems with this article
a001283,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,2,1,https://osf.io/473gq/,yes,,https://osf.io/473gq/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001283,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,2,2,https://osf.io/uk5c7/,yes,,https://osf.io/uk5c7/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001290,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,https://osf.io/wqr73/,yes,,https://osf.io/wqr73/,yes,,OSF,yes,,other,Data files exceeded 100MB,Data files exceeded 100MB
a001345,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,https://osf.io/ugdnv/,yes,,https://osf.io/ugdnv/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001361,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,https://osf.io/efjd6/,yes,,https://osf.io/efjd6/,yes,,OSF,yes,,other,Data files exceeded 100MB,I didn't have any problems with this article
a001401,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,https://osf.io/yh7wu/,yes,,https://osf.io/yh7wu/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001415,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,https://osf.io/6j9aq/,yes,,https://osf.io/6j9aq/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001476,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,https://figshare.com/s/0bfe19464337b17fb326,yes,,https://figshare.com/s/0bfe19464337b17fb326,yes,,Figshare,yes,,yes,,I didn't have any problems with this article
a001488,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,https://osf.io/b4cqm/,yes,,https://osf.io/b4cqm/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001565,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,https://osf.io/kvb99/,yes,,https://osf.io/kvb99/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001593,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,https://osf.io/4tzv3/,yes,,https://osf.io/4tzv3/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a001618,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,https://doi.org/10.7910/DVN/8ZJBLI,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI,yes,,Harvard Dataverse Network,yes,,yes,,I didn't have any problems with this article
a001622,,,,,Evelyn,2020-04-24,yes,,yes,,yes,,1,1,https://osf.io/yiupc/,yes,,https://osf.io/yiupc/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000056,,,,,Evelyn,2020-04-28,yes,,yes,,yes,,1,1,https://osf.io/2b9hn/,yes,,https://osf.io/2b9hn/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000084,,,,,Evelyn,2020-04-28,yes,,yes,,yes,,1,1,https://osf.io/54yzr/,yes,,https://osf.io/54yzr/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000098,,,,,Evelyn,2020-04-28,yes,,yes,,yes,,1,1,https://osf.io/nft5c/,yes,,https://osf.io/nft5c/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000123,,,,,Evelyn,2020-04-28,yes,,yes,,yes,,1,1,https://osf.io/x6wcb/,yes,,https://osf.io/x6wcb/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000145,,,,,Evelyn,2020-04-28,yes,,yes,,yes,,1,1,https://osf.io/cwq75/,yes,,https://osf.io/cwq75/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000148,,,,,Evelyn,2020-04-28,yes,,yes,,yes,,2,1,https://osf.io/9ncmb/?view_only=bd72d104795542d0b761f664cb8adda6,yes,,https://osf.io/9ncmb/?view_only=bd72d104795542d0b761f664cb8adda6,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000148,,,,,Evelyn,2020-04-28,yes,,yes,,yes,,2,2,https://osf.io/hqyzp/?view_only=,yes,,https://osf.io/hqyzp/?view_only=,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000175,,,,,Evelyn,2020-04-28,yes,,yes,,yes,,1,1,https://doi.org/10.7910/DVN/BPON3K,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/BPON3K,yes,,Harvard Dataverse Network,yes,,yes,,I didn't have any problems with this article
a000247,,,,,Evelyn,2020-04-28,yes,,yes,,yes,,1,1,https://osf.io/47tnc/,yes,,https://osf.io/47tnc/,yes,,OSF,yes,,other,Data files exceeded 100MB,Data files exceeded 100MB
a000266,,,,,Evelyn,2020-04-28,yes,,yes,,yes,,1,1,https://osf.io/ycren/,yes,,https://osf.io/ycren/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000295,,,,,Evelyn,2020-04-28,yes,,yes,,yes,,1,1,https://osf.io/57zkv/,yes,,https://osf.io/57zkv/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000345,,,,,Evelyn,2020-04-28,yes,,yes,,yes,,2,1,https://osf.io/rf3ys/,yes,,https://osf.io/rf3ys/,yes,,OSF,yes,,other,Data files exceeded 100MB,Data files exceeded 100MB
